,anonymousId,utm_source,utm_medium,utm_campaign,session_start_time,"duration, m"
358,79d37b70-0c2b-11e8-9208-37af2288224c,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,scMIE0HCE9amvF9RU2DiyQ==,2018-02-07 17:22:32.786000+00:00,0.2833333333333333
359,79d37b70-0c2b-11e8-9208-37af2288224c,No data,No data,No data,2018-02-07 17:23:01.049000+00:00,155.16666666666666
360,7a819790-0bf0-11e8-8bae-f75c6efe385a,No data,No data,No data,2018-02-07 10:20:11.755000+00:00,0.0
361,7ab807e0-0c53-11e8-b64e-33af4e53ab8f,No data,No data,No data,2018-02-07 22:08:51.888000+00:00,0.1
362,7b0543b0-0c36-11e8-a622-79dc101ff8e8,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 18:41:19.203000+00:00,0.5166666666666667
363,7b0543b0-0c36-11e8-a622-79dc101ff8e8,No data,No data,No data,2018-02-07 18:41:54.979000+00:00,7.216666666666667
364,7b371f60-0c05-11e8-ba88-43594e706c09,No data,No data,No data,2018-02-07 12:50:32.812000+00:00,0.0
365,7b4c26a0-0c08-11e8-9a4e-07cee66cce95,No data,No data,No data,2018-02-07 13:12:01.448999+00:00,0.0
366,7c490360-0beb-11e8-b776-9d2d8fa2eb3a,No data,No data,No data,2018-02-07 09:44:26.796000+00:00,37.11666666666667
367,7c490360-0beb-11e8-b776-9d2d8fa2eb3a,No data,No data,No data,2018-02-07 17:32:07.782000+00:00,3.1666666666666665
368,7d99da70-0bf8-11e8-bb68-49b9a75cf335,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,u2mdI0mp5IOKcu2glaqR2Q==,2018-02-07 11:17:32.091000+00:00,0.0
369,7d99da70-0bf8-11e8-bb68-49b9a75cf335,No data,No data,No data,2018-02-07 11:17:47.132999+00:00,0.45
370,7d99da70-0bf8-11e8-bb68-49b9a75cf335,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,u2mdI0mp5IOKcu2glaqR2Q==,2018-02-07 11:18:18.135999+00:00,30.583333333333332
371,7e611eb0-0bcf-11e8-b280-d341f243d427,No data,No data,No data,2018-02-07 06:24:04.543999+00:00,0.0
372,7ec57b40-0bce-11e8-9a35-7f2b8abcc7ec,No data,No data,No data,2018-02-07 06:12:39.486999+00:00,19.05
373,7fcdec20-0c32-11e8-a2da-d5b8f3493b76,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,UcdTsZ8aVobmMwpTt/ICxQ==,2018-02-07 18:12:47.408999+00:00,0.38333333333333336
374,81ee6eb0-0bd0-11e8-8e76-95f2fdc33932,No data,No data,No data,2018-02-07 06:31:20.364000+00:00,0.0
375,82030f80-0bcd-11e8-9c6a-17b3beb5688b,eUdUPXMqN2CImzRw+SVnXA==,email,Uiwkan+XEQuhr4f4nqG7yg==,2018-02-07 06:09:50.621999+00:00,0.0
376,82188390-0bde-11e8-8622-779122e674a3,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,gqDWysmcLCDuzccEwxyy9A==,2018-02-07 08:11:35.000999+00:00,0.0
377,827e3750-0beb-11e8-bcf9-19865eab7e5b,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 09:44:37.348000+00:00,0.13333333333333333
378,827e3750-0beb-11e8-bcf9-19865eab7e5b,No data,No data,No data,2018-02-07 09:44:46.403000+00:00,5.633333333333334
379,827e3750-0beb-11e8-bcf9-19865eab7e5b,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 09:51:17.000999+00:00,0.15
380,827e3750-0beb-11e8-bcf9-19865eab7e5b,No data,No data,No data,2018-02-07 09:51:27.559999+00:00,9.166666666666666
381,827e3750-0beb-11e8-bcf9-19865eab7e5b,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 10:00:46.566999+00:00,0.0
382,827e3750-0beb-11e8-bcf9-19865eab7e5b,No data,No data,No data,2018-02-07 10:00:53.941999+00:00,0.0
383,827e3750-0beb-11e8-bcf9-19865eab7e5b,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 10:01:06.641999+00:00,0.0
384,82e35130-0c2c-11e8-9e39-7b34c2ab63b4,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 17:29:56.273000+00:00,0.03333333333333333
385,82e35130-0c2c-11e8-9e39-7b34c2ab63b4,No data,No data,No data,2018-02-07 17:30:14.160000+00:00,93.75
386,83197070-0bec-11e8-a809-af3ff0068f0f,No data,No data,No data,2018-02-07 09:52:07.677999+00:00,32.68333333333333
387,831b1f80-0c2b-11e8-9490-ad4034722cfe,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,7CyejM5VDmcQeKKWFXPjJQ==,2018-02-07 17:22:47.174999+00:00,0.06666666666666667
388,831df460-0bd8-11e8-870c-59839085ed75,No data,No data,No data,2018-02-07 07:28:38.342000+00:00,0.0
389,845a7330-0bb0-11e8-a7af-610b65eaf9a4,No data,No data,No data,2018-02-07 02:42:20.545000+00:00,0.0
390,8499f100-067d-11e8-a933-cdaa957c67a3,eUdUPXMqN2CImzRw+SVnXA==,email,Uiwkan+XEQuhr4f4nqG7yg==,2018-02-07 06:30:45.897000+00:00,0.0
391,849d2240-0c44-11e8-b387-d7b3fdbd9480,No data,No data,No data,2018-02-07 20:21:44.756999+00:00,0.75
392,84d500f0-0bdd-11e8-80f3-f304c70852df,No data,No data,No data,2018-02-07 08:04:28.180000+00:00,0.0
393,84e4ed30-0be2-11e8-ab75-9f3ad7230869,No data,No data,No data,2018-02-07 08:40:17.598999+00:00,15.783333333333333
394,86a16810-0bd3-11e8-b362-edf33937e9ff,No data,No data,No data,2018-02-07 06:52:56.276999+00:00,50.88333333333333
395,872acb70-0c17-11e8-951c-25d8f0693291,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,u2mdI0mp5IOKcu2glaqR2Q==,2018-02-07 15:01:58.642999+00:00,2.45
396,872acb70-0c17-11e8-951c-25d8f0693291,No data,No data,No data,2018-02-07 15:04:47.346999+00:00,0.0
397,872acb70-0c17-11e8-951c-25d8f0693291,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,u2mdI0mp5IOKcu2glaqR2Q==,2018-02-07 15:05:20.428999+00:00,0.08333333333333333
398,87ec85e0-0bf8-11e8-a171-f76fcff59d15,No data,No data,No data,2018-02-07 11:09:20.634999+00:00,6.25
399,889c9470-0bd6-11e8-b7d7-d9828a407acc,No data,No data,No data,2018-02-07 07:14:30.970000+00:00,1.9833333333333334
400,88f5b230-08bb-11e8-8fa7-19afb06f482a,No data,No data,No data,2018-02-07 17:39:09.423000+00:00,0.35
401,890c9120-0bd2-11e8-bd25-c73ea25007ff,No data,No data,No data,2018-02-07 06:45:53.759999+00:00,0.0
402,893f3e40-0bf0-11e8-a429-a7947467bf3f,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 10:13:27.007999+00:00,0.0
403,893f3e40-0bf0-11e8-a429-a7947467bf3f,No data,No data,No data,2018-02-07 10:13:41.361000+00:00,6.283333333333333
404,894dbc90-0c45-11e8-8a08-51bc4b0e06e1,No data,No data,No data,2018-02-07 20:29:00.276999+00:00,2.05
405,8a956bb0-0c2d-11e8-b859-07375dd7d5c6,No data,No data,No data,2018-02-07 17:37:17.733999+00:00,6.1
406,8bc4f690-0c23-11e8-bba9-57f388ad2b58,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 16:25:45.164999+00:00,0.36666666666666664
407,8bc4f690-0c23-11e8-bba9-57f388ad2b58,No data,No data,No data,2018-02-07 16:26:26.914000+00:00,0.5666666666666667
408,8bdb61c0-0c44-11e8-a135-25687ee2dbdb,No data,No data,No data,2018-02-07 20:21:58.937999+00:00,0.0
409,8cb7d720-0bd8-11e8-9fbf-3da9cfc442c4,No data,No data,No data,2018-02-07 07:28:53.920000+00:00,0.016666666666666666
410,8d0cdf50-0bb4-11e8-b63d-f78f3b2ffd4c,No data,No data,No data,2018-02-07 03:11:13.023999+00:00,0.0
411,8d9c7810-0c57-11e8-ae00-7b34701a810e,No data,No data,No data,2018-02-07 22:38:01.622999+00:00,13.05
412,9152a9d0-02b5-11e8-992b-0d785f19e4cc,eUdUPXMqN2CImzRw+SVnXA==,email,KGWz8TQfKAoMRlrayPzEbA==,2018-02-07 04:23:37.611000+00:00,0.0
413,916a4df0-0c20-11e8-8774-0f8d3255239a,No data,No data,No data,2018-02-07 16:04:25.944999+00:00,0.0
414,91c89830-0bec-11e8-8034-69450f97d7f7,No data,No data,No data,2018-02-07 08:44:38.506000+00:00,0.3
415,92153af0-0bd3-11e8-984e-39cac705dec8,No data,No data,No data,2018-02-07 06:53:15.634999+00:00,0.0
416,921fc5a0-0bfc-11e8-b80f-6f34bf197cf4,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 11:46:45.171999+00:00,0.0
417,921fc5a0-0bfc-11e8-b80f-6f34bf197cf4,No data,No data,No data,2018-02-07 11:46:49.026000+00:00,3.8
418,93045a10-0bcc-11e8-991f-e98d5281a1d3,No data,No data,No data,2018-02-07 06:03:11.289000+00:00,1.6333333333333333
419,9332e9e0-0c29-11e8-a006-691cb23c08f0,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 17:08:54.114000+00:00,0.0
420,9332e9e0-0c29-11e8-a006-691cb23c08f0,No data,No data,No data,2018-02-07 17:10:01.654000+00:00,0.26666666666666666
421,9397dfb0-0c49-11e8-9494-5199ecb786fe,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,7CyejM5VDmcQeKKWFXPjJQ==,2018-02-07 20:57:40.779999+00:00,0.0
422,9397dfb0-0c49-11e8-9494-5199ecb786fe,No data,No data,No data,2018-02-07 20:58:03.464999+00:00,0.5333333333333333
423,9405ab60-0bf6-11e8-be02-ff28e19d3f54,No data,No data,No data,2018-02-07 11:03:57.308000+00:00,0.0
424,9442f8e0-0a3d-11e8-aaa2-5f64ff10fbae,No data,No data,No data,2018-02-07 05:55:10.180000+00:00,0.0
425,94c4fec0-0c2d-11e8-b8b6-691c8ae18aca,No data,No data,No data,2018-02-07 17:37:35.282999+00:00,0.25
426,953ff690-0bea-11e8-a47e-cdc07921d4fd,No data,No data,No data,2018-02-07 09:38:00.904000+00:00,5.666666666666667
427,95b4f6c0-0bae-11e8-bf70-69f79081f8a0,No data,No data,No data,2018-02-07 02:28:30.371999+00:00,0.0
428,95d1bd00-0bef-11e8-8291-a9f7b8553b48,No data,No data,No data,2018-02-07 10:13:49.405999+00:00,1.75
429,95d79250-0c50-11e8-9a73-9db15a565c79,No data,No data,No data,2018-02-07 21:48:09.030999+00:00,0.43333333333333335
430,96be74b0-0bf4-11e8-8144-453fbd5e578c,No data,No data,No data,2018-02-07 10:49:34.006000+00:00,0.7833333333333333
431,97254020-0b20-11e8-a443-fdccaa083095,No data,No data,No data,2018-02-07 07:11:08.591000+00:00,19.9
432,97900de0-0b36-11e8-b04e-a9236a877304,No data,No data,No data,2018-02-07 07:47:12.618000+00:00,0.43333333333333335
433,989660a0-0c02-11e8-a661-51fa4afeb09e,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,7CyejM5VDmcQeKKWFXPjJQ==,2018-02-07 12:30:07.061000+00:00,1.3333333333333333
434,99128060-0c00-11e8-b43c-433c3577f550,No data,No data,No data,2018-02-07 12:15:47.670000+00:00,0.06666666666666667
435,99312af0-0c0b-11e8-aa1c-11e9832e85bd,No data,No data,No data,2018-02-07 13:34:19.464999+00:00,0.0
436,99a28b60-0c00-11e8-a2dd-4ba2508e90b4,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,0k6YtpoSj+mIDaKWJa+Pxg==,2018-02-07 12:15:36.630000+00:00,0.0
437,9b1bf810-0c18-11e8-8c49-efe5bf155db4,No data,No data,No data,2018-02-07 15:07:27.674000+00:00,109.46666666666667
438,9bf2c5c0-0b78-11e8-8363-67668ead874c,No data,No data,No data,2018-02-07 03:42:20.230999+00:00,8.033333333333333
439,9ca8f4c0-0bd8-11e8-8760-291f267d40d2,No data,No data,No data,2018-02-07 07:29:21.055999+00:00,0.0
440,9dd74d80-0bd6-11e8-a151-e9c47fed2ee8,No data,No data,No data,2018-02-07 07:15:03.709000+00:00,0.38333333333333336
441,9f33c6b0-0bca-11e8-a10e-356f2eb5f258,No data,No data,No data,2018-02-07 05:49:12.497999+00:00,0.38333333333333336
442,a009e000-0b49-11e8-a65d-5d223eca512b,No data,No data,No data,2018-02-07 09:32:16.029999+00:00,0.0
443,a0631100-0ba0-11e8-97f3-df628e69672b,No data,No data,No data,2018-02-07 00:48:35.315000+00:00,5.75
444,a0631100-0ba0-11e8-97f3-df628e69672b,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 00:56:15.443000+00:00,0.5
445,a0631100-0ba0-11e8-97f3-df628e69672b,No data,No data,No data,2018-02-07 00:56:47.279000+00:00,2.033333333333333
446,a0631100-0ba0-11e8-97f3-df628e69672b,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 00:58:52.526000+00:00,0.0
447,a069d9a0-0c62-11e8-a613-8174a3bd3b4c,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 23:57:16.936000+00:00,0.75
448,a069d9a0-0c62-11e8-a613-8174a3bd3b4c,No data,No data,No data,2018-02-07 23:58:12.243999+00:00,0.6166666666666667
449,a069d9a0-0c62-11e8-a613-8174a3bd3b4c,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 23:58:55.828000+00:00,0.016666666666666666
450,a069d9a0-0c62-11e8-a613-8174a3bd3b4c,No data,No data,No data,2018-02-07 23:59:13.604000+00:00,0.0
451,a069d9a0-0c62-11e8-a613-8174a3bd3b4c,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 23:59:55.013999+00:00,0.016666666666666666
452,a0706ef0-0bd6-11e8-96cc-a7e4feb59b63,No data,No data,No data,2018-02-07 07:15:08.763999+00:00,0.0
453,a0738620-0c2c-11e8-9f03-9107b64044ea,eUdUPXMqN2CImzRw+SVnXA==,email,Uiwkan+XEQuhr4f4nqG7yg==,2018-02-07 17:30:44.855999+00:00,0.0
454,a0738620-0c2c-11e8-9f03-9107b64044ea,No data,No data,No data,2018-02-07 17:30:54.849999+00:00,0.0
455,a121de70-0bf3-11e8-b53c-b1b879cacf89,No data,No data,No data,2018-02-07 10:42:45.078000+00:00,0.0
456,a2371ed0-0bce-11e8-bb2f-7f9f6c9a6425,No data,No data,No data,2018-02-07 06:17:55.490999+00:00,0.0
457,a2457800-057e-11e8-8cfe-a9d64c1e0624,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 05:01:47.404000+00:00,0.0
458,a2457800-057e-11e8-8cfe-a9d64c1e0624,No data,No data,No data,2018-02-07 05:01:51.552000+00:00,2.75
459,a2be3ba0-0c3b-11e8-b6c4-a962115d44c5,No data,No data,No data,2018-02-07 23:18:13.709000+00:00,0.016666666666666666
460,a2d7a1f0-0c39-11e8-8c54-3bf78a83876c,No data,No data,No data,2018-02-07 19:03:53.589999+00:00,3.4
461,a36107c0-0bed-11e8-bfdc-6561cc0aee1c,No data,No data,No data,2018-02-07 09:59:52.328000+00:00,0.0
462,a3ad2530-0b9b-11e8-9a93-b52d30de1ca2,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,SSonnyiyONRnrjiY/QDAiw==,2018-02-07 00:12:53.720000+00:00,0.0
463,a3ad2530-0b9b-11e8-9a93-b52d30de1ca2,No data,No data,No data,2018-02-07 00:13:20.930000+00:00,7.283333333333333
464,a3afc460-0c37-11e8-864e-85cc14de8647,No data,No data,No data,2018-02-07 18:49:32.927000+00:00,2.533333333333333
465,a3da0a20-0bb2-11e8-a827-0b6c1d1e80df,No data,No data,No data,2018-02-07 02:57:32.084000+00:00,0.0
466,a3e86090-0c37-11e8-ab0c-371ca8724cb3,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,CJNiaxAkackGcR6j3+AO6w==,2018-02-07 18:49:35.063999+00:00,0.0
467,a3e86090-0c37-11e8-ab0c-371ca8724cb3,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 18:49:35.868000+00:00,0.18333333333333332
468,a3e86090-0c37-11e8-ab0c-371ca8724cb3,No data,No data,No data,2018-02-07 18:50:06.742000+00:00,1.5166666666666666
469,a4570e40-0bf2-11e8-b183-d3029171cbe5,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 10:35:40.631999+00:00,0.0
470,a4570e40-0bf2-11e8-b183-d3029171cbe5,No data,No data,No data,2018-02-07 10:36:13.078000+00:00,0.23333333333333334
471,a4609840-0bff-11e8-a48e-bdc2f73f358f,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,CJNiaxAkackGcR6j3+AO6w==,2018-02-07 12:08:43.611000+00:00,0.0
472,a4609840-0bff-11e8-a48e-bdc2f73f358f,No data,No data,No data,2018-02-07 12:15:30.141999+00:00,0.31666666666666665
473,a519a4b0-0c23-11e8-80a9-45025d0edce7,No data,No data,No data,2018-02-07 16:24:53.059000+00:00,0.5
474,a5696840-0ba8-11e8-8d39-cfc8be5b16aa,No data,No data,No data,2018-02-07 05:46:06.121000+00:00,0.0
475,a58234e0-0bff-11e8-a3e0-fdbfe7bf85bd,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 12:08:45.901999+00:00,0.0
476,a5a39400-0727-11e8-b249-b1575ff80d7f,No data,No data,No data,2018-02-07 05:44:07.581000+00:00,2.9833333333333334
477,a65a6fd0-0c28-11e8-aa97-7df5309f3107,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 17:02:16.710000+00:00,0.0
478,a65a6fd0-0c28-11e8-aa97-7df5309f3107,No data,No data,No data,2018-02-07 17:02:19.207000+00:00,4.15
479,a7f82d00-0bf6-11e8-bcc9-7dfa789e11b4,No data,No data,No data,2018-02-07 11:04:25.368000+00:00,0.25
480,a8333fc0-0c2e-11e8-bed6-6d3a85ec1d23,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 17:46:33.790999+00:00,0.08333333333333333
481,a8333fc0-0c2e-11e8-bed6-6d3a85ec1d23,No data,No data,No data,2018-02-07 17:46:45.653000+00:00,2.566666666666667
482,a8333fc0-0c2e-11e8-bed6-6d3a85ec1d23,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 17:56:32.443000+00:00,0.0
483,a8333fc0-0c2e-11e8-bed6-6d3a85ec1d23,No data,No data,No data,2018-02-07 17:56:38.400000+00:00,80.73333333333333
484,a8fecdb0-054a-11e8-9e95-e9b090d57309,No data,No data,No data,2018-02-07 18:15:55.111000+00:00,6.866666666666666
485,a9288820-0c21-11e8-b0dc-19f508099c72,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,SSonnyiyONRnrjiY/QDAiw==,2018-02-07 16:12:19.703999+00:00,0.0
486,a9288820-0c21-11e8-b0dc-19f508099c72,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,scMIE0HCE9amvF9RU2DiyQ==,2018-02-07 16:12:19.706000+00:00,0.1
487,a9288820-0c21-11e8-b0dc-19f508099c72,No data,No data,No data,2018-02-07 16:12:29.575999+00:00,14.083333333333334
488,a92969c0-0be5-11e8-989e-7b8306c9ab9c,No data,No data,No data,2018-02-07 09:02:45.318000+00:00,5.5
489,a93b97c0-0c1d-11e8-9eb3-99d73fa29dae,No data,No data,No data,2018-02-07 15:43:37.398999+00:00,0.6666666666666666
490,aa319020-0bd3-11e8-8cba-8de8cebb2980,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,u2mdI0mp5IOKcu2glaqR2Q==,2018-02-07 06:54:22.561000+00:00,0.0
491,aaa10a40-0c14-11e8-b092-5fc38c728a0c,No data,No data,No data,2018-02-07 14:39:13.947999+00:00,1.25
492,ab6bcef0-0c01-11e8-a437-75d7f7c3e560,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,AtVvhAzO2HkP2JGa9wkKvg==,2018-02-07 12:23:16.529000+00:00,0.0
493,ab6d5030-0bee-11e8-a639-51ced04a99d0,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,7CyejM5VDmcQeKKWFXPjJQ==,2018-02-07 10:07:20.563999+00:00,0.16666666666666666
494,ac2191f0-0c23-11e8-9fcb-c9f88b71aa83,No data,No data,No data,2018-02-07 16:26:39.415999+00:00,4.0
495,acb6d640-0be5-11e8-b682-e9ab42c155f1,No data,No data,No data,2018-02-07 09:02:49.073999+00:00,14.3
496,acb6d640-0be5-11e8-b682-e9ab42c155f1,No data,No data,No data,2018-02-07 17:18:17.492000+00:00,14.066666666666666
497,ad1cb410-0bd1-11e8-bdc0-79e914e80259,No data,No data,No data,2018-02-07 06:39:42.076999+00:00,0.0
498,ad49f8b0-0b9c-11e8-9dee-d783a2819938,No data,No data,No data,2018-02-07 00:20:19.023000+00:00,1.1833333333333333
499,ad5ba0c0-0bf0-11e8-9ffd-410d5f9c7e1c,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 10:25:00.519000+00:00,0.0
500,ad5ba0c0-0bf0-11e8-9ffd-410d5f9c7e1c,No data,No data,No data,2018-02-07 10:25:09.260999+00:00,13.85
501,ad5c0730-0bf6-11e8-8d0e-8dda5996421a,No data,No data,No data,2018-02-07 11:04:33.802999+00:00,224.25
502,b0229a10-0c1e-11e8-92b7-657482f56419,No data,No data,No data,2018-02-07 16:46:14.394000+00:00,5.266666666666667
503,b085a6d0-0c0c-11e8-86dd-07cf259beea2,No data,No data,No data,2018-02-07 13:42:08.802000+00:00,0.0
504,b117d280-0bfd-11e8-99ec-7371e48ad309,No data,No data,No data,2018-02-07 11:54:45.190000+00:00,0.6666666666666666
505,b14a3ae0-0c02-11e8-8926-6ddd20835a7d,No data,No data,No data,2018-02-07 12:30:34.555999+00:00,0.0
506,b15aada0-0c5a-11e8-8b19-6d98a1e6cd9d,No data,No data,No data,2018-02-07 23:00:31.493000+00:00,21.516666666666666
507,b176d410-0c4d-11e8-af14-e33461841f1b,eUdUPXMqN2CImzRw+SVnXA==,email,Uiwkan+XEQuhr4f4nqG7yg==,2018-02-07 21:27:27.184000+00:00,0.0
508,b226eed0-0bcc-11e8-b46c-255d45a3eb8a,No data,No data,No data,2018-02-07 06:04:02.788000+00:00,0.0
509,b23e70a0-0bdb-11e8-8314-853cfe61a11c,No data,No data,No data,2018-02-07 07:51:25.914000+00:00,0.0
510,b28a9430-0c30-11e8-8c2c-9d6b28f99e24,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 17:56:22.316999+00:00,0.18333333333333332
511,b28a9430-0c30-11e8-8c2c-9d6b28f99e24,No data,No data,No data,2018-02-07 17:56:45.934999+00:00,17.816666666666666
512,b2a112c0-0bca-11e8-8ef9-2909c693121e,No data,No data,No data,2018-02-07 05:49:43.724999+00:00,0.0
513,b4e2a5e0-0bec-11e8-be32-6355e9985b67,No data,No data,No data,2018-02-07 09:53:11.779999+00:00,0.0
514,b4faa1e0-0bc4-11e8-9616-cf73025a9ab9,No data,No data,No data,2018-02-07 05:06:51.799000+00:00,0.0
515,b503eb80-0bd6-11e8-a02d-b931717ab2d1,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,Hu6FE/orzevU8B8hTe3Gdw==,2018-02-07 07:15:40.846999+00:00,0.2
516,b503eb80-0bd6-11e8-a02d-b931717ab2d1,No data,No data,No data,2018-02-07 07:15:57.191999+00:00,4.55
517,b503eb80-0bd6-11e8-a02d-b931717ab2d1,No data,No data,No data,2018-02-07 11:35:48.553999+00:00,11.15
518,b503eb80-0bd6-11e8-a02d-b931717ab2d1,No data,No data,No data,2018-02-07 23:23:52.904000+00:00,9.283333333333333
519,b5711a80-0bfd-11e8-86bc-e9d24cb48d92,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 11:54:52.993000+00:00,0.21666666666666667
520,b5bbdef0-0bd8-11e8-8ade-372b1a37a93c,No data,No data,No data,2018-02-07 06:32:34.984999+00:00,2.2
521,b5ceba80-029f-11e8-bb21-8947574306c7,No data,No data,No data,2018-02-07 17:19:17.775000+00:00,4.15
522,b65e8f50-0c1f-11e8-979c-5bfaf11af261,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,CJNiaxAkackGcR6j3+AO6w==,2018-02-07 15:58:18.726000+00:00,0.0
523,b65e8f50-0c1f-11e8-979c-5bfaf11af261,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 15:58:19.529000+00:00,0.6833333333333333
524,b65e8f50-0c1f-11e8-979c-5bfaf11af261,No data,No data,No data,2018-02-07 15:59:02.953999+00:00,5.2
525,b67d0710-0c0f-11e8-9303-f3ff51afd45a,No data,No data,No data,2018-02-07 14:04:15.615000+00:00,0.45
526,b6d94190-0bf3-11e8-a99a-6b02b4eb4405,No data,No data,No data,2018-02-07 10:43:21.318000+00:00,0.2833333333333333
527,b70a9380-0c2f-11e8-9e8d-ab432fbf88bf,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 17:52:52.332000+00:00,0.0
528,b70a9380-0c2f-11e8-9e8d-ab432fbf88bf,No data,No data,No data,2018-02-07 17:52:57.835999+00:00,3.466666666666667
529,b7a76d20-07b8-11e8-8924-9be1a723f2a2,No data,No data,No data,2018-02-07 04:32:20.164000+00:00,425.5
530,b7a76d20-07b8-11e8-8924-9be1a723f2a2,No data,No data,No data,2018-02-07 22:40:59.687999+00:00,29.066666666666666
531,b7e2fab0-0c46-11e8-83c4-95b11394add1,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 20:37:31.188999+00:00,0.06666666666666667
532,b7e2fab0-0c46-11e8-83c4-95b11394add1,No data,No data,No data,2018-02-07 20:37:45.072999+00:00,0.9166666666666666
533,b7eb8d00-0bd4-11e8-8815-e76f276a6f14,No data,No data,No data,2018-02-07 07:01:28.348000+00:00,39.65
534,b8693c50-026f-11e8-b351-716b3354a43b,No data,No data,No data,2018-02-07 15:49:34.358000+00:00,7.4
535,b95a4e50-0bcb-11e8-a3e2-21854783c93e,No data,No data,No data,2018-02-07 05:57:05.769999+00:00,0.06666666666666667
536,b9e57780-0bf0-11e8-a6d8-ebee90f645e7,No data,No data,No data,2018-02-07 09:22:33.196000+00:00,2.9833333333333334
537,b9f80990-0bfa-11e8-879a-8ba9f0039e07,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,7CyejM5VDmcQeKKWFXPjJQ==,2018-02-07 11:33:32.690999+00:00,0.0
538,b9f80990-0bfa-11e8-879a-8ba9f0039e07,No data,No data,No data,2018-02-07 11:33:41.571000+00:00,0.23333333333333334
539,ba2ddf70-0c22-11e8-b1fc-eb98e5e4e49d,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,ur54RH5Ne+LWtBGm0Yux8w==,2018-02-07 16:19:53.473000+00:00,0.0
540,ba2ddf70-0c22-11e8-b1fc-eb98e5e4e49d,No data,No data,No data,2018-02-07 16:19:59.950000+00:00,1.4166666666666667
